pair_index,p_start,q_start,start_gap,Qp,Qq,sig_p,sig_q,sig_8,p_mod12,q_mod12,p_mod420,q_mod420,P_E,P_A,P_B,P_C,n_E,n_A,n_B,n_C,log_P_EAB,log_P_CE,log_raw_sqrt_EAB_times_CE,shadow_center_mu_geomean,shadow_start_mu_minus_4,root_1,root_2,root_3,root_4,poly_c4,poly_c3,poly_c2,poly_c1,poly_c0,projected_quad_start,projection_distance,projected_quad,projected_mod12,projected_mod420,projection_equals_left,projection_equals_right,projection_between_pair,model_note
4409,90226811,90256421,29610,"(90226811,90226813,90226817,90226819)","(90256421,90256423,90256427,90256429)",CEAB,ABCE,CEABABCE,11,5,311,101,8143549941430777,8143549580641957,8143549941608437,8143549580464297,2,2,2,2,109.90800772751028,73.27200513686928,91.59000643218978,90241618.98545079,90241614.98545079,90241614.98545079,90241616.98545079,90241620.98545079,90241622.98545079,1.0,-360966475.94180316,4.886129878269162e+16,-2.939548471921282e+24,6.631740329809603e+31,90226811,14803.985450789332,"(90226811,90226813,90226817,90226819)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
4410,90256421,90304931,48510,"(90256421,90256423,90256427,90256429)","(90304931,90304933,90304937,90304939)",ABCE,CEAB,ABCECEAB,5,11,101,311,8150600773664257,8150600412250477,8150600773373197,8150600412541537,2,2,2,2,109.91060405764242,73.27373602370713,91.59217004067477,90280676.94196095,90280672.94196095,90280672.94196095,90280674.94196095,90280678.94196095,90280680.94196095,1.0,-361122707.7678438,4.890360377459229e+16,-2.9433669691144165e+24,6.643229061506427e+31,90256421,24251.941960945725,"(90256421,90256423,90256427,90256429)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
4411,90304931,90308591,3660,"(90304931,90304933,90304937,90304939)","(90308591,90308593,90308597,90308599)",CEAB,CEAB,CEABCEAB,11,11,311,191,8155311440189269,8155312162643389,8155312523870461,8155311078962221,2,2,2,2,109.91233768250262,73.27489159639671,91.59361463944967,90306764.58145809,90306760.58145809,90306760.58145809,90306762.58145809,90306766.58145809,90306768.58145809,1.0,-361227058.32583237,4.893187037502534e+16,-2.945919265658555e+24,6.650910939995219e+31,90304931,1829.5814580917358,"(90304931,90304933,90304937,90304939)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
4412,90308591,90326141,17550,"(90308591,90308593,90308597,90308599)","(90326141,90326143,90326147,90326149)",CEAB,ABCE,CEABABCE,11,5,191,101,8157227427298357,8157227066134177,8157227427403657,8157227066028877,2,2,2,2,109.91304214598762,73.27536141587845,91.59420178093303,90317369.77366352,90317365.77366352,90317365.77366352,90317367.77366352,90317371.77366352,90317373.77366352,1.0,-361269479.0946541,4.8943363696996e+16,-2.946957251325655e+24,6.654035694378949e+31,90308591,8774.773663520813,"(90308591,90308593,90308597,90308599)",11,191,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
4413,90326141,90338951,12810,"(90326141,90326143,90326147,90326149)","(90338951,90338953,90338957,90338959)",ABCE,CEAB,ABCECEAB,5,11,101,311,8159969729181997,8159969367774937,8159969729105137,8159969367851797,2,2,2,2,109.91405051836259,73.27603366416068,91.59504209126163,90332549.97297035,90332545.97297035,90332545.97297035,90332547.97297035,90332551.97297035,90332553.97297035,1.0,-361330199.8918814,4.895981750771509e+16,-2.948443441122119e+24,6.658510362191005e+31,90326141,6404.972970351577,"(90326141,90326143,90326147,90326149)",5,101,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
4414,90338951,90376001,37050,"(90338951,90338953,90338957,90338959)","(90376001,90376003,90376007,90376009)",CEAB,ABCE,CEABABCE,11,5,311,401,8164474029378577,8164473668170957,8164474029600877,8164473667948657,2,2,2,2,109.91570606042336,73.27713735882307,91.59642170962321,90357478.3008886,90357474.3008886,90357474.3008886,90357476.3008886,90357480.3008886,90357482.3008886,1.0,-361429913.2035544,4.89868433093733e+16,-2.950885087570483e+24,6.665863381714134e+31,90338951,18523.300888597965,"(90338951,90338953,90338957,90338959)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
4415,90376001,90388931,12930,"(90376001,90376003,90376007,90376009)","(90388931,90388933,90388937,90388939)",ABCE,CEAB,ABCECEAB,5,11,401,311,8168991022308397,8168990660700937,8168991022230817,8168990660778517,2,2,2,2,109.91736535054855,73.2782435522929,91.59780445142073,90382469.96882416,90382465.96882416,90382465.96882416,90382467.96882416,90382471.96882416,90382473.96882416,1.0,-361529879.87529665,4.90139452659924e+16,-2.953334290704763e+24,6.6732411959380385e+31,90376001,6464.968824163079,"(90376001,90376003,90376007,90376009)",5,401,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
4416,90388931,90407951,19020,"(90388931,90388933,90388937,90388939)","(90407951,90407953,90407957,90407959)",CEAB,CEAB,CEABCEAB,11,11,311,11,8171878406384149,8171879129571709,8171879491165501,8171878044790381,2,2,2,2,109.91842579861755,73.27895034066799,91.59868806964278,90398444.09976973,90398440.09976973,90398440.09976973,90398442.09976973,90398446.09976973,90398448.09976973,1.0,-361593776.3990789,4.903127217395514e+16,-2.9549004778385826e+24,6.677960141656842e+31,90388931,9509.099769726396,"(90388931,90388933,90388937,90388939)",11,311,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
4417,90407951,90439961,32010,"(90407951,90407953,90407957,90407959)","(90439961,90439963,90439967,90439969)",CEAB,ABCE,CEABABCE,11,5,11,101,8176492466673457,8176492105169677,8176492466865517,8176492104977617,2,2,2,2,109.9201189350963,73.2800792752875,91.6000991051919,90423958.78345485,90423954.78345485,90423954.78345485,90423956.78345485,90423960.78345485,90423962.78345485,1.0,-361695835.1338194,4.905895393243163e+16,-2.957403218897069e+24,6.685502669290125e+31,90407951,16003.783454850316,"(90407951,90407953,90407957,90407959)",11,11,True,False,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
4418,90439961,90456461,16500,"(90439961,90439963,90439967,90439969)","(90456461,90456463,90456467,90456469)",ABCE,ABCE,ABCEABCE,5,5,101,221,8180880252209461,8180878805038021,8180879166830869,8180879890416589,2,2,2,2,109.92172814052157,73.28115225583645,91.601440198179,90448215.4237491,90448211.4237491,90448211.4237491,90448213.4237491,90448217.4237491,90448219.4237491,1.0,-361792861.6949964,4.908527804004554e+16,-2.959783868200437e+24,6.692679222968256e+31,90456461,8249.576250895858,"(90456461,90456463,90456467,90456469)",5,221,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
4419,90456461,90457811,1350,"(90456461,90456463,90456467,90456469)","(90457811,90457813,90457817,90457819)",ABCE,CEAB,ABCECEAB,5,11,221,311,8182494357442297,8182493995605637,8182494357434197,8182493995613737,2,2,2,2,109.9223202539237,73.2815468212105,91.6019335375671,90457140.1974861,90457136.1974861,90457136.1974861,90457138.1974861,90457142.1974861,90457144.1974861,1.0,-361828560.7899444,4.909496527624592e+16,-2.960660104656057e+24,6.695321154099412e+31,90457811,674.802513897419,"(90457811,90457813,90457817,90457819)",11,311,False,True,True,"normalized quartic shadow: mu=(P_E^2*P_A*P_B*P_C)^(1/10); roots=mu+[-4,-2,2,4]; P(t)=(t-mu)^4-20*(t-mu)^2+64"
