u,v,weight,contexts
79,307,23.08935047960392,12
79,331,23.08935047960392,12
103,307,23.08935047960392,12
103,331,23.08935047960392,12
127,307,23.08935047960392,12
127,331,23.08935047960392,12
139,307,23.08935047960392,12
139,331,23.08935047960392,12
151,307,23.08935047960392,12
151,331,23.08935047960392,12
163,307,23.08935047960392,12
163,331,23.08935047960392,12
199,307,23.08935047960392,12
199,331,23.08935047960392,12
211,307,23.08935047960392,12
211,331,23.08935047960392,12
223,307,23.08935047960392,12
223,331,23.08935047960392,12
271,307,23.08935047960392,12
271,331,23.08935047960392,12
283,307,23.08935047960392,12
283,331,23.08935047960392,12
307,331,23.08935047960392,12
7,367,20.93438288893946,11
19,367,20.93438288893946,11
31,367,20.93438288893946,11
43,367,20.93438288893946,11
67,367,20.93438288893946,11
79,367,20.93438288893946,11
103,367,20.93438288893946,11
127,367,20.93438288893946,11
139,367,20.93438288893946,11
151,367,20.93438288893946,11
163,367,20.93438288893946,11
199,367,20.93438288893946,11
211,367,20.93438288893946,11
223,367,20.93438288893946,11
271,367,20.93438288893946,11
283,367,20.93438288893946,11
307,367,20.93438288893946,11
331,367,20.93438288893946,11
7,379,18.50058557637007,10
7,439,18.50058557637007,10
19,379,18.50058557637007,10
19,439,18.50058557637007,10
31,379,18.50058557637007,10
31,439,18.50058557637007,10
43,379,18.50058557637007,10
43,439,18.50058557637007,10
67,379,18.50058557637007,10
67,439,18.50058557637007,10
79,379,18.50058557637007,10
79,439,18.50058557637007,10
103,379,18.50058557637007,10
103,439,18.50058557637007,10
127,379,18.50058557637007,10
127,439,18.50058557637007,10
139,379,18.50058557637007,10
139,439,18.50058557637007,10
151,379,18.50058557637007,10
151,439,18.50058557637007,10
163,379,18.50058557637007,10
163,439,18.50058557637007,10
199,379,18.50058557637007,10
199,439,18.50058557637007,10
211,379,18.50058557637007,10
211,439,18.50058557637007,10
223,379,18.50058557637007,10
223,439,18.50058557637007,10
271,379,18.50058557637007,10
271,439,18.50058557637007,10
283,379,18.50058557637007,10
283,439,18.50058557637007,10
307,379,18.50058557637007,10
307,439,18.50058557637007,10
331,379,18.50058557637007,10
331,439,18.50058557637007,10
367,379,18.50058557637007,10
367,439,18.50058557637007,10
379,439,18.50058557637007,10
7,463,16.211763185980274,9
19,463,16.211763185980274,9
31,463,16.211763185980274,9
43,463,16.211763185980274,9
67,463,16.211763185980274,9
79,463,16.211763185980274,9
103,463,16.211763185980274,9
127,463,16.211763185980274,9
139,463,16.211763185980274,9
151,463,16.211763185980274,9
163,463,16.211763185980274,9
199,463,16.211763185980274,9
211,463,16.211763185980274,9
223,463,16.211763185980274,9
271,463,16.211763185980274,9
283,463,16.211763185980274,9
307,463,16.211763185980274,9
331,463,16.211763185980274,9
367,463,16.211763185980274,9
379,463,16.211763185980274,9
439,463,16.211763185980274,9
7,487,13.61757519477015,8
7,499,13.61757519477015,8
19,487,13.61757519477015,8
19,499,13.61757519477015,8
31,487,13.61757519477015,8
31,499,13.61757519477015,8
43,487,13.61757519477015,8
43,499,13.61757519477015,8
67,487,13.61757519477015,8
67,499,13.61757519477015,8
79,487,13.61757519477015,8
79,499,13.61757519477015,8
103,487,13.61757519477015,8
103,499,13.61757519477015,8
127,487,13.61757519477015,8
127,499,13.61757519477015,8
139,487,13.61757519477015,8
139,499,13.61757519477015,8
151,487,13.61757519477015,8
151,499,13.61757519477015,8
163,487,13.61757519477015,8
163,499,13.61757519477015,8
199,487,13.61757519477015,8
199,499,13.61757519477015,8
211,487,13.61757519477015,8
211,499,13.61757519477015,8
223,487,13.61757519477015,8
